Customer ID,Recency,Frequency,Monetary
17096,14,11,3697.9300000000003
17097,1,9,1143.36
17098,381,3,591.07
17099,532,1,582.17
17100,17,2,971.74
17101,9,7,2507.05
17102,261,1,25.5
17103,721,1,424.3
17104,423,1,474.03000000000003
17105,158,2,665.78
17106,388,1,481.58000000000004
17107,32,10,16052.72
17108,663,1,174.95
17109,28,8,1291.71
17110,164,3,499.9
17111,46,2,459.58
17112,502,1,197.57
17113,573,6,2305.59
17114,5,8,801.12
17115,7,7,2761.4900000000002
17116,647,1,389.78
17117,287,1,116.2
17118,317,1,157.02
17119,2,2,606.91
17120,232,1,307.46
17121,402,1,314.74
17122,118,4,570.5
17123,161,3,977.1700000000001
17124,184,1,294.24
17125,49,1,230.5
17126,151,9,2016.43
17127,428,5,1155.0300000000002
17128,334,1,157.09
17129,519,1,31.85
17131,4,5,2463.17
17132,451,2,1220.91
17133,15,12,14622.33
17134,106,3,625.3
17135,15,10,1722.18
17136,661,1,231.68
17137,415,6,1099.81
17138,275,7,4417.27
17139,15,25,19566.76
17140,246,1,454.12
17141,417,4,727.58
17142,238,4,1275.25
17143,416,2,880.97
17144,0,2,984.57
17145,512,4,3120.91
17146,105,13,5852.64
17147,22,9,3199.95
17148,51,1,124.88
17149,450,1,143.10000000000002
17150,376,6,1357.95
17151,734,1,231.90000000000003
17152,194,4,2016.5
17153,23,1,213.78
17154,74,1,329.34
17155,17,7,892.46
17156,491,1,591.87
17157,7,19,5151.900000000001
17158,31,5,1980.0
17159,21,5,2099.59
17160,30,17,10209.16
17161,443,1,856.01
17162,28,10,1715.46
17163,21,4,699.78
17164,32,7,2467.35
17165,283,6,1794.32
17166,38,2,206.34
17167,379,3,867.11
17168,498,1,400.2
17169,57,3,1156.73
17170,373,2,178.68
17171,288,2,384.59000000000003
17172,78,3,956.5699999999999
17173,4,8,3766.6
17174,217,1,59.9
17175,43,4,1443.69
17176,201,3,902.3199999999999
17177,504,1,119.5
17178,730,1,432.96000000000004
17179,177,6,1507.26
17180,55,11,2236.77
17181,56,3,309.85
17182,422,2,321.3
17183,7,6,3347.31
17184,568,2,198.41000000000003
17185,591,3,229.46
17186,46,2,144.0
17187,226,2,467.71
17188,10,13,4592.93
17189,105,5,953.63
17190,58,7,1726.57
17191,27,15,4310.34
17192,535,1,75.28
17193,35,9,2310.04
17194,273,3,812.5
17195,654,1,562.98
17196,427,1,327.75
17197,29,1,1013.01
17198,23,3,692.22
17199,581,1,135.04000000000002
17200,386,4,356.71
17201,53,4,1143.1
17202,420,1,160.65
17203,35,10,5564.09
17204,174,9,5504.6900000000005
17205,53,3,999.35
17206,52,1,204.24
17207,651,1,292.62
17208,395,1,111.15
17209,648,3,595.7
17210,392,1,251.72
17211,26,13,3773.35
17212,252,3,794.41
17213,39,13,4869.400000000001
17214,59,6,1059.1200000000001
17215,463,1,186.15
17216,553,1,63.6
17217,233,2,210.1
17218,3,18,3891.39
17219,31,2,259.13
17220,23,21,4457.31
17221,6,5,976.62
17222,64,6,1579.51
17223,309,3,558.04
17224,500,1,100.86000000000001
17225,581,1,131.15
17226,308,3,895.47
17227,18,12,1878.93
17228,15,13,2820.03
17229,95,2,318.76
17230,263,18,9388.49
17231,11,25,7064.8
17232,2,2,417.77
17233,34,3,560.86
17234,182,1,149.89
17235,24,8,1562.98
17236,12,12,1929.26
17237,10,4,994.13
17238,2,32,7331.67
17239,312,4,1189.45
17240,595,1,130.60000000000002
17241,384,12,2736.64
17242,107,5,2889.2799999999997
17243,0,69,20203.58
17244,52,5,1826.04
17245,204,2,371.63
17246,546,2,38.92
17247,14,1,280.09000000000003
17248,119,2,500.54
17249,428,1,68.03
17250,3,2,381.97
17251,362,3,798.98
17252,116,2,348.90999999999997
17253,17,1,178.26
17254,4,3,469.48
17255,40,4,781.7
17256,106,5,498.93
17257,435,2,189.78
17258,396,2,417.3
17259,147,6,1452.39
17260,410,1,120.95
17261,509,1,221.59
17262,51,11,2488.76
17263,207,1,63.440000000000005
17264,423,1,268.28
17265,138,2,550.01
17266,1,5,501.72
17267,126,2,317.2
17268,107,11,1733.8899999999999
17269,385,1,491.81
17270,468,2,601.45
17271,735,1,204.3
17272,41,4,2148.63
17273,423,1,141.12
17274,34,2,573.22
17275,382,1,114.1
17276,401,1,502.49
17277,227,2,1065.3500000000001
17278,240,2,271.24
17279,57,1,187.82999999999998
17280,437,1,118.86
17281,373,6,797.85
17282,129,5,2308.54
17283,378,1,188.46
17284,59,8,2788.06
17285,627,2,407.94
17286,21,3,389.18
17287,25,21,3826.86
17288,8,11,2468.43
17289,31,9,2041.8
17290,3,8,1487.96
17291,307,1,550.8000000000001
17292,471,2,271.75
17293,7,17,3750.63
17294,668,2,467.79
17295,28,3,547.0
17296,729,1,338.13
17297,16,1,128.18
17298,100,5,954.26
17299,11,6,993.23
17300,390,2,393.64
17301,20,2,294.39
17302,14,5,1135.63
17303,360,1,250.04
17304,533,1,111.5
17305,648,1,2135.46
17306,10,21,9782.35
17307,394,11,3999.8900000000003
17308,392,2,4511.76
17309,94,3,320.39
17310,386,2,1025.1
17311,77,6,3566.56
17312,138,3,644.3
17313,30,1,2328.84
17314,24,17,4904.43
17315,1,43,9599.58
17316,419,1,124.45
17317,45,3,2600.34
17318,724,1,157.32999999999998
17319,668,1,29.099999999999998
17320,99,6,2444.85
17321,7,6,1665.21
17322,375,5,922.59
17323,14,12,1551.04
17324,17,12,2171.07
17325,279,3,609.5699999999999
17326,407,2,312.35
17327,409,2,152.35
17328,672,1,104.7
17329,13,5,998.53
17330,22,4,423.8
17331,123,1,175.2
17332,527,5,838.27
17333,85,1,494.25
17334,301,3,635.1500000000001
17335,383,2,497.04
17336,471,1,81.12
17337,150,4,1981.06
17338,16,17,11889.33
17339,93,3,302.36
17340,29,18,19617.95
17341,156,5,1272.21
17342,379,4,1227.54
17343,354,6,1259.94
17344,45,2,457.36
17345,14,10,1586.63
17346,3,26,4998.61
17347,85,1,228.96
17348,14,9,2442.29
17349,178,5,772.41
17350,7,7,1893.701
17351,35,12,1988.23
17352,695,1,36.25
17353,128,4,3242.0
17354,50,4,3133.96
17355,385,1,273.31
17356,311,5,946.47
17357,23,2,384.39
17358,302,5,861.01
17359,10,2,284.46
17360,16,6,1200.51
17361,48,5,871.7900000000001
17362,238,7,1024.04
17363,394,3,920.46
17364,0,28,11972.92
17365,12,15,8184.49
17366,431,2,1077.24
17367,237,1,167.55
17368,22,14,2758.29
17369,455,1,979.2
17370,72,4,446.18
17371,16,6,655.37
17372,40,28,4347.31
17373,39,7,1167.5
17374,218,3,727.11
17375,198,4,660.55
17376,70,4,453.64
17377,23,78,17644.27
17378,373,1,10.95
17379,10,1,389.71999999999997
17380,433,3,645.0
17381,8,38,36398.65
17382,64,8,902.28
17383,3,2,304.09000000000003
17384,18,3,507.55
17385,14,1,256.11
17386,7,7,2812.77
17387,19,2,746.81
17388,77,11,2675.37
17389,0,61,57215.33
17390,420,1,149.3
17391,163,2,508.8
17392,306,3,585.92
17393,410,2,381.15000000000003
17394,218,1,203.86999999999998
17395,507,1,97.5
17396,38,14,8409.6
17397,21,3,1198.28
17398,114,3,653.38
17400,125,8,4623.28
17401,540,1,114.85
17402,4,23,4635.5599999999995
17403,35,2,382.87
17404,3,23,47781.12
17405,0,3,1031.41
17406,332,13,4186.95
17407,411,1,552.9
17408,162,3,316.09000000000003
17409,184,10,7793.51
17410,15,5,1214.72
17411,11,5,1425.38
17412,2,16,4220.22
17413,404,2,560.14
17414,43,6,2249.52
17415,79,1,507.84
17416,29,22,17298.45
17417,548,1,164.18
17418,41,3,670.0600000000001
17419,10,18,6126.25
17420,49,6,953.58
17421,385,3,1059.41
17422,15,11,3594.76
17423,45,3,1118.95
17425,18,2,759.1700000000001
17426,7,13,8077.77
17427,71,1,100.8
17428,0,45,31466.760000000002
17429,127,5,1357.46
17430,32,4,622.57
17431,312,1,403.3
17432,17,9,1728.99
17433,87,2,569.96
17434,1,7,2373.82
17435,410,1,331.35
17436,1,5,534.0600000000001
17437,529,1,369.68
17438,253,5,1422.77
17439,655,1,325.74
17440,156,4,323.58
17441,731,1,293.35
17442,36,15,4620.3
17443,219,1,534.24
17444,147,3,2940.04
17446,176,2,120.89999999999999
17447,39,2,541.53
17448,496,46,14523.67
17449,1,13,4868.15
17450,7,51,244784.25
17451,0,7,1721.4
17453,17,2,486.72
17454,191,10,1547.94
17455,203,1,131.7
17456,364,2,975.5600000000001
17457,126,14,5984.81
17458,14,2,529.58
17459,42,2,657.3
17460,93,16,2157.9700000000003
17461,22,3,735.82
17462,59,2,675.69
17463,15,7,2535.26
17464,157,3,907.1400000000001
17465,425,7,2542.79
17466,9,2,763.28
17467,394,1,102.6
17468,9,3,194.8
17469,15,17,5051.25
17470,44,11,2626.47
17471,474,1,321.65000000000003
17472,190,4,922.35
17473,408,2,607.0
17474,599,1,1047.0
17475,78,1,194.37
17476,395,2,489.86
17477,612,2,1144.3
17478,407,2,1272.8000000000002
17479,632,1,389.26000000000005
17480,77,2,882.23
17481,3,4,1255.59
17482,486,2,775.64
17483,64,4,591.73
17484,575,2,209.57
17486,260,1,396.87
17487,727,1,160.55
17488,640,1,336.5
17489,58,2,376.64
17490,0,9,2750.5
17491,0,17,5653.67
17492,247,3,1122.42
17493,384,1,100.91
17494,501,1,54.7
17495,7,3,806.72
17496,358,4,1412.89
17497,389,2,287.25
17498,75,1,272.21999999999997
17499,289,2,1341.3899999999999
17500,16,3,1138.0
17501,220,2,288.6
17502,8,4,689.1
17503,2,2,558.96
17504,205,18,9490.17
17505,161,5,2435.48
17506,75,1,302.2
17507,261,2,605.58
17508,280,8,4579.23
17509,57,8,6083.64
17510,24,2,514.56
17511,2,60,172132.87
17512,28,18,5467.820000000001
17513,71,3,1158.8
17514,127,2,522.0
17515,30,9,1602.51
17516,14,6,947.5
17517,308,1,153.94
17518,425,2,329.42
17519,16,15,4774.17
17520,53,1,546.81
17521,29,5,1278.06
17522,1,5,1070.71
17523,10,4,652.74
17524,360,3,539.14
17525,359,3,1161.9
17526,4,12,3939.24
17527,53,4,939.37
17528,0,8,3628.5
17529,609,2,1240.25
17530,0,12,2791.69
17531,189,3,1266.82
17532,385,1,65.34
17533,434,1,34.8
17534,53,5,1668.83
17535,279,1,164.4
17536,176,3,364.83
17537,29,2,887.6700000000001
17538,25,1,98.42
17539,617,4,1176.84
17540,24,6,1590.6000000000001
17541,509,1,119.86
17542,269,3,340.85
17543,549,1,120.05
17544,389,3,944.82
17545,42,6,1409.8600000000001
17547,375,2,727.85
17548,233,4,731.26
17549,23,2,148.86
17550,196,9,2506.64
17551,358,1,290.34
17552,59,12,2786.77
17553,129,4,3757.6
17554,0,5,1952.45
17555,19,5,1045.74
17556,205,2,300.67
17557,13,4,575.46
17558,392,1,259.17
17559,512,1,167.62
17560,94,8,1895.8
17561,18,4,703.02
17562,13,7,1122.38
17563,577,2,392.38
17564,23,3,454.01
17565,586,1,131.83
17566,7,2,869.77
17567,6,9,4838.08
17568,632,1,374.45
17569,331,1,344.14
17570,381,1,100.0
17571,49,5,1630.91
17572,70,10,652.21
17573,28,3,380.6
17574,242,1,185.65
17575,666,1,171.7
17576,7,41,8711.95
17577,644,2,348.75
17578,217,7,1047.33
17579,4,4,753.28
17580,252,5,541.02
17581,0,43,17951.17
17582,235,5,1446.95
17583,559,1,135.95
17584,6,6,5309.42
17585,108,7,2064.71
17586,618,1,167.4
17587,627,1,176.71
17588,99,7,2939.55
17589,59,18,13837.94
17590,1,3,1468.02
17591,72,8,2339.32
17592,738,1,148.3
17593,3,11,8092.32
17594,84,4,2497.88
17595,11,2,386.69
17596,22,13,4491.46
17597,213,5,3484.09
17598,380,1,409.98
17599,477,1,52.05
17600,17,1,161.67000000000002
17601,238,2,413.08
17602,1,14,7354.43
17603,77,4,1788.38
17604,216,6,942.38
17605,589,1,160.75
17606,736,1,87.30000000000001
17607,375,1,333.81
17608,32,4,488.06
17609,40,11,1887.8999999999999
17610,539,5,1511.94
17611,6,28,8337.53
17612,52,18,5394.86
17613,22,14,4544.55
17614,56,1,386.32
17615,129,6,721.8000000000001
17616,173,4,734.4
17617,558,1,385.19
17618,5,11,4001.64
17619,311,1,214.37
17620,59,1,81.44
17621,20,6,3175.12
17622,597,2,1130.21
17623,32,7,2365.77
17624,14,4,1568.63
17625,17,8,5978.9
17626,602,1,254.0
17627,478,1,296.36
17628,80,1,75.75
17629,5,10,2455.52
17630,169,2,503.6
17631,1,7,998.49
17633,30,7,2057.39
17634,35,9,2358.59
17635,423,3,1265.58
17636,18,1,285.56
17637,30,2,547.0600000000001
17638,646,2,842.4000000000001
17639,275,6,615.17
17640,86,6,3168.94
17642,119,5,1824.49
17643,372,2,439.7
17644,0,20,6028.6
17646,218,12,3898.79
17647,64,3,331.65999999999997
17648,60,5,2216.37
17649,137,3,1578.89
17650,20,1,166.07999999999998
17651,11,16,5703.52
17652,24,12,4867.72
17653,36,4,1207.56
17654,276,1,117.55
17655,10,9,2976.38
17656,72,5,1674.69
17657,429,1,126.0
17658,25,2,595.42
17659,16,14,3586.9900000000002
17660,140,2,342.22
17662,661,2,412.92
17663,25,17,5175.83
17664,18,4,1166.23
17665,492,1,563.1
17666,3,5,2047.8
17667,65,9,3950.7
17668,0,2,347.75
17669,42,10,6142.35
17670,227,1,205.7
17671,15,5,2009.16
17672,49,7,5778.63
17673,1,13,4173.88
17674,73,2,551.04
17675,0,70,37642.48
17676,3,10,2448.64
17677,1,54,35058.46
17678,263,2,599.76
17679,52,7,3577.61
17680,23,3,497.45000000000005
17681,596,5,731.2
17682,9,11,4065.28
17683,385,3,819.01
17684,43,1,239.41
17685,16,12,5454.95
17686,6,9,8296.81
17687,420,1,432.68
17688,393,1,304.2
17689,387,2,317.08
17690,29,20,6963.8
17691,357,4,637.55
17692,126,12,2975.8
17693,136,1,200.47
17694,141,3,1695.97
17695,131,5,1746.04
17696,37,27,7679.59
17697,235,1,338.95
17698,260,1,154.95
17699,476,2,442.0
17700,16,14,6679.97
17701,252,1,417.95
17702,29,6,3144.04
17703,34,4,1094.84
17704,168,2,885.19
17705,2,11,2083.9
17706,3,31,20272.15
17707,184,8,609.3
17708,187,4,884.1800000000001
17709,169,5,671.01
17710,423,1,293.5
17711,10,2,385.1
17712,44,1,522.91
17713,381,4,1198.09
17714,320,5,1410.18
17715,200,2,489.59999999999997
17716,22,24,15956.970000000001
17717,420,1,376.92
17718,231,2,439.18
17719,37,15,5396.04
17720,25,10,2666.91
17721,658,1,307.21000000000004
17722,95,5,3520.2200000000003
17723,126,7,3378.4000000000005
17724,70,3,1033.0
17725,15,11,3439.08
17726,394,7,1092.06
17727,14,1,1060.25
17728,3,5,4238.76
17729,595,1,438.65000000000003
17730,2,20,7773.8
17731,78,6,1708.99
17732,372,8,2166.42
17733,38,2,692.19
17734,53,6,1442.32
17735,1,26,16790.33
17736,8,3,377.44
17737,8,2,168.24
17738,18,13,4183.56
17739,11,18,7730.59
17740,388,6,426.90000000000003
17741,406,2,101.1
17742,112,11,2098.48
17743,447,1,229.2
17744,3,7,2649.14
17745,477,2,600.34
17746,239,4,904.1800000000001
17747,112,1,71.4
17748,526,1,358.15
17749,177,3,1026.18
17750,4,9,1710.45
17751,420,1,157.85999999999999
17752,358,1,80.64
17753,463,4,382.06
17754,0,13,4451.22
17756,375,3,728.75
17757,0,56,9074.05
17758,18,12,4964.03
17759,16,5,1261.88
17760,21,6,746.39
17761,32,1,712.78
17762,455,1,129.75
17763,262,4,86.15
17764,50,5,1513.57
17765,158,4,524.0
17766,380,2,299.61
17767,14,2,413.05
17768,7,7,3292.73
17769,12,17,7053.38
17770,198,5,1143.27
17771,56,4,387.41
17772,10,3,360.75
17773,513,2,575.37
17774,96,9,3273.83
17775,254,1,56.4
17776,386,2,330.56
17777,24,3,647.56
17778,661,1,197.70000000000002
17779,20,3,650.32
17780,666,3,346.56
17781,158,2,188.02
17782,382,2,679.02
17783,71,3,376.96
17784,549,1,112.86
17785,52,3,403.38
17786,84,2,266.85
17787,152,4,1817.54
17788,73,2,1117.9
17789,280,2,397.15
17790,26,20,2779.41
17791,29,1,106.1
17792,466,2,368.35
17793,24,1,300.34
17794,686,2,147.3
17795,179,2,342.83
17796,39,7,1236.39
17797,21,8,1971.8700000000001
17798,581,1,178.07
17799,21,20,6246.93
17800,36,9,1187.21
17801,450,3,770.03
17802,81,10,4946.22
17803,391,1,184.66
17804,375,3,383.78000000000003
17805,73,2,927.03
17806,10,1,546.04
17807,394,3,437.87
17808,548,4,262.64
17809,15,20,10085.89
17810,668,2,373.16
17811,3,47,9519.8
17812,12,7,911.99
17813,13,5,1698.07
17814,374,2,1609.37
17815,392,1,591.96
17816,36,6,96.11
17817,3,6,788.15
17818,737,1,124.78
17819,71,12,6021.05
17820,373,1,180.60999999999999
17821,405,1,334.62
17822,419,5,2162.93
17823,420,2,449.25
17824,50,1,298.4
17825,598,4,701.96
17826,373,1,133.34
17827,4,6,2376.17
17828,22,4,1820.09
17829,298,5,4756.74
17830,1,3,398.7
17831,32,1,35.400000000000006
17832,49,1,155.37
17833,722,1,338.46000000000004
17834,414,2,689.6700000000001
17835,2,3,342.24
17836,46,1,110.21000000000001
17837,41,8,1541.23
17838,26,13,5604.64
17839,41,1,318.15
17840,443,1,175.9
17841,1,211,68545.25
17842,601,1,430.69
17843,302,2,320.4
17844,106,1,51.559999999999995
17845,554,4,596.09
17846,84,1,2033.1
17847,515,2,129.69
17848,80,30,3559.11
17849,217,8,1063.76
17850,371,155,51208.87
17851,421,6,1552.35
17852,11,5,657.8100000000001
17853,406,3,1596.29
17854,184,6,1068.5
17855,372,1,208.97
17856,1,4,1418.03
17857,3,24,27347.04
17858,5,30,12518.65
17859,304,1,141.92
17860,368,4,717.39
17861,2,18,5088.29
17862,323,4,1254.89
17863,58,12,5360.4800000000005
17864,12,5,876.57
17865,30,46,26312.190000000002
17866,142,3,1134.95
17867,29,15,1582.0500000000002
17868,385,1,227.15
17869,106,7,813.64
17870,1,13,2753.29
17871,204,5,1068.95
17872,381,1,235.87
17873,79,18,6265.33
17874,184,6,683.46
17875,687,1,167.1
17876,399,3,3424.02
17877,169,1,237.61
17878,43,3,1378.93
17879,173,1,178.52
17880,364,3,824.9200000000001
17881,303,1,133.35
17882,378,2,291.56
17883,2,7,988.42
17884,3,20,2698.47
17885,11,1,156.34
17886,31,6,1572.55
17887,128,1,111.35
17888,20,25,1807.44
17889,211,7,746.42
17890,322,2,586.89
17891,161,1,203.85999999999999
17892,55,3,244.1
17893,224,1,107.21
17894,71,18,2304.58
17895,43,1,95.45
17896,22,1,256.32
17897,172,9,2099.89
17898,84,4,299.18
17899,158,1,154.55
17900,189,2,112.19999999999999
17901,28,3,260.08
17902,546,1,216.4
17903,393,1,381.09000000000003
17904,20,1,181.07
17905,70,13,2178.87
17906,246,1,72.9
17907,640,1,291.76
17908,373,5,1142.47
17909,736,1,110.05
17910,725,1,261.7
17911,8,1,366.23
17912,309,6,374.55
17913,58,14,3429.29
17914,3,1,329.36
17915,550,1,225.78
17916,628,2,43.87
17917,44,3,335.03
17918,500,3,396.39
17919,87,2,1840.3200000000002
17920,3,54,23581.78
17921,63,10,2394.36
17922,542,1,170.4
17923,281,3,497.0
17924,11,8,3257.7000000000003
17925,372,1,244.08
17926,132,5,1035.49
17927,721,1,294.0
17928,44,3,341.24
17929,10,12,3082.1
17930,35,13,4275.22
17931,133,14,3402.2400000000002
17932,28,3,1331.57
17933,631,1,114.69
17934,51,3,1049.15
17935,137,7,686.14
17936,4,1,380.13
17937,8,7,4301.22
17938,419,1,144.29
17939,159,1,99.14
17940,48,16,30306.79
17941,130,4,1433.28
17942,7,1,77.50000000000001
17944,422,1,74.99
17945,696,3,360.35
17946,232,2,149.57999999999998
17947,36,1,176.68
17948,146,1,358.56000000000006
17949,0,118,117314.08
17950,71,7,1166.29
17951,39,4,1340.5800000000002
17952,377,4,788.46
17953,539,1,159.17000000000002
17954,4,19,3804.38
17955,198,6,949.9
17956,248,1,12.75
17957,65,1,111.68
17958,116,2,973.88
17959,591,1,140.75
17960,170,3,135.08
17961,20,100,2866.74
17962,141,4,666.96
17963,470,4,643.16
17964,31,2,463.21
17965,37,29,7006.65
17966,37,10,1963.92
17967,371,2,223.42
17968,373,4,590.44
17969,165,20,2354.29
17970,210,1,562.79
17971,547,1,161.94
17972,241,1,135.19
17973,51,1,337.04
17974,24,6,1739.09
17975,14,24,6696.33
17976,371,1,321.79
17977,28,2,1511.45
17978,364,4,1159.99
17979,35,4,732.41
17980,165,4,1012.72
17981,410,1,239.12
17982,680,1,138.18
17983,394,1,171.71
17984,144,5,1152.19
17985,21,1,631.35
17986,55,1,20.8
17987,184,5,965.4399999999999
17988,11,14,489.54
17989,378,1,207.33
17990,236,6,1527.6100000000001
17991,224,3,300.3
17992,388,1,252.88
17993,616,1,225.99
17994,121,11,2270.0299999999997
17995,281,3,495.48
17996,379,3,482.33
17997,73,8,1962.46
17998,379,3,639.24
17999,36,3,528.46
18000,563,1,124.25
18001,11,6,924.14
18002,375,4,244.37
18003,375,1,353.51
18004,361,1,157.92
18005,3,2,226.47
18006,22,4,969.51
18007,392,1,215.22
18008,69,23,19759.079999999998
18009,234,8,2144.23
18010,256,1,174.8
18011,372,2,410.79
18012,722,1,115.3
18013,154,2,187.29
18014,27,1,162.22
18015,3,1,120.03
18016,31,7,1954.56
18017,80,4,688.0
18018,107,4,297.99
18019,51,1,38.45
18020,543,1,190.48000000000002
18021,509,2,216.41
18022,35,5,1507.25
18024,152,2,389.78
18025,379,6,1177.72
18026,500,2,2074.07
18027,98,1,115.31
18028,582,1,192.05
18029,641,1,433.77
18030,3,2,230.64999999999998
18031,378,1,451.3
18032,333,1,73.5
18033,64,1,93.82000000000001
18034,21,3,754.2
18035,35,5,1260.23
18036,31,11,1545.49
18037,153,15,167.42
18038,555,1,141.48
18039,373,4,548.22
18040,18,2,357.20000000000005
18041,11,38,8018.7699999999995
18042,53,2,281.15
18043,24,3,529.29
18044,3,18,3505.61
18045,44,1,178.34
18046,649,1,189.63
18047,380,2,326.09
18048,202,3,394.93
18049,436,2,500.92
18050,358,2,412.06
18051,633,7,2282.28
18052,564,1,10877.18
18053,70,3,571.07
18054,392,1,176.5
18055,6,14,10142.64
18056,287,2,554.6
18057,392,3,1188.46
18058,9,3,774.06
18059,22,3,306.46
18060,407,2,1185.46
18061,21,28,6083.81
18062,172,6,1632.67
18063,390,2,186.60000000000002
18064,132,11,4481.83
18065,5,29,5866.63
18066,74,3,1440.4
18067,39,1,396.33
18068,288,1,101.7
18069,25,11,4464.92
18070,668,1,314.1
18071,257,6,1169.68
18072,185,1,247.44
18073,113,12,3859.82
18074,373,2,1019.44
18075,22,20,5783.29
18076,379,1,151.49
18077,7,18,4078.79
18078,216,4,725.53
18079,44,5,4203.93
18080,18,2,1231.5
18081,35,3,343.45
18082,25,1,680.84
18083,397,1,463.53
18084,15,3,795.23
18085,329,4,1341.8500000000001
18086,273,1,101.34
18087,97,17,14761.52
18088,60,1,166.03
18089,446,1,428.45
18090,421,1,321.9
18091,592,1,360.85
18092,1,18,14693.720000000001
18093,92,8,4452.71
18094,81,13,6391.52
18095,312,5,2303.09
18096,11,6,1657.87
18097,7,11,4627.92
18098,395,1,527.94
18099,126,1,168.31
18100,549,1,451.56
18101,10,5,622.01
18102,0,145,580987.04
18103,548,1,105.8
18104,36,1,754.64
18105,37,1,113.48000000000002
18106,329,6,1441.06
18107,441,1,165.88
18108,253,3,848.8100000000001
18109,1,38,9555.71
18110,19,2,392.28000000000003
18111,588,1,405.85
18112,11,4,773.36
18113,368,1,76.32000000000001
18114,289,1,220.1
18115,697,1,9.700000000000001
18116,67,13,2134.4900000000002
18117,25,1,315.65
18118,10,29,6221.02
18119,367,1,180.7
18120,213,1,111.15
18121,148,2,653.3000000000001
18122,7,6,1793.06
18123,23,3,666.64
18124,471,1,102.65
18125,29,4,1131.75
18126,60,1,200.92
18127,18,4,556.13
18128,536,1,399.29
18129,242,1,112.55000000000001
18130,14,3,1059.39
18131,631,1,222.95999999999998
18132,503,1,220.13
18133,211,1,931.5
18134,597,2,445.0
18135,28,10,1249.6200000000001
18136,62,5,1631.3600000000001
18137,550,2,145.99
18138,294,1,152.65
18139,17,6,8438.34
18140,473,1,536.41
18141,401,2,882.47
18142,156,2,1019.52
18143,116,2,1000.16
18144,7,19,4892.95
18145,12,11,5609.74
18146,140,2,160.35
18147,45,2,179.34
18148,646,1,112.85000000000001
18149,50,7,1553.96
18150,31,3,566.58
18151,134,6,1879.44
18152,645,1,426.69
18153,658,1,246.22
18154,2,5,932.6
18155,74,3,371.62
18156,12,2,675.64
18157,570,1,213.9
18158,8,2,453.4
18159,300,1,530.15
18160,56,3,1003.88
18161,14,6,1803.1000000000001
18162,731,1,371.51
18163,583,1,728.84
18164,36,1,399.65
18165,176,1,302.46
18166,623,1,175.5
18167,22,3,1384.8600000000001
18168,175,16,3435.5
18169,60,1,202.65
18170,32,9,2878.0
18171,58,9,2437.31
18172,14,52,17467.24
18173,86,5,2696.36
18174,6,2,162.5
18175,675,1,176.10000000000002
18176,357,1,476.35
18177,30,9,2216.32
18178,128,11,6103.74
18179,8,8,2547.55
18180,4,6,1843.75
18181,23,5,1188.34
18182,462,1,291.13
18183,226,2,632.07
18184,14,1,49.8
18185,248,1,304.25
18186,722,1,329.58000000000004
18187,631,1,724.89
18188,14,6,3280.59
18189,77,3,1403.73
18190,191,5,745.62
18191,261,2,529.4
18192,71,1,957.97
18193,164,3,1207.3500000000001
18194,81,6,4162.04
18195,386,1,101.16
18196,94,4,1457.19
18197,575,1,230.1
18198,3,17,5425.56
18199,683,1,344.75
18200,105,1,150.35
18201,722,1,447.53000000000003
18202,199,3,1396.99
18203,156,4,492.52
18204,70,3,1975.3500000000001
18205,35,2,517.36
18206,552,1,314.65999999999997
18207,498,1,544.47
18208,565,1,360.08
18209,28,1,139.10000000000002
18210,1,7,2768.83
18211,25,5,600.07
18212,325,2,514.37
18213,236,1,232.48000000000002
18214,530,4,1780.34
18215,88,5,2232.4900000000002
18216,30,1,481.75
18217,28,4,945.04
18218,210,4,1121.84
18219,2,17,3352.7000000000003
18220,226,6,1921.76
18221,21,6,1424.94
18222,92,1,443.0
18223,4,26,14000.85
18224,263,1,158.95000000000002
18225,2,26,13014.8
18226,43,26,11878.88
18227,217,2,388.75
18228,56,2,779.9
18229,11,28,10150.51
18230,8,9,4291.06
18231,191,28,6854.17
18232,81,4,592.97
18233,325,1,440.0
18234,551,1,179.6
18235,71,3,1796.48
18236,29,12,1795.3500000000001
18237,2,5,987.1
18238,514,1,270.92
18239,218,6,1712.26
18240,45,1,422.58
18241,9,21,2986.9900000000002
18242,71,8,3605.21
18243,413,1,515.78
18244,430,2,568.64
18245,6,20,6324.9800000000005
18246,23,3,758.8199999999999
18247,414,3,839.73
18248,122,2,804.02
18249,16,1,95.34
18250,309,1,349.27
18251,86,9,26278.86
18252,50,7,1533.69
18253,642,1,317.88
18254,580,1,267.9
18255,88,2,303.15
18256,387,1,110.69999999999999
18257,38,12,4600.15
18258,463,6,2059.67
18259,24,7,3941.9
18260,172,23,9947.26
18261,42,2,324.24
18262,139,3,577.54
18263,25,3,1213.16
18264,498,1,603.25
18265,71,2,801.51
18266,433,1,251.1
18267,672,1,269.37
18268,133,6,1490.23
18269,365,1,168.60000000000002
18270,37,3,444.55
18271,609,2,680.85
18272,2,9,4385.9800000000005
18273,1,4,357.0
18274,29,1,175.92
18275,577,2,741.85
18276,43,6,1656.52
18277,57,5,1180.05
18278,73,2,414.20000000000005
18279,518,1,231.34
18280,277,2,488.15000000000003
18281,180,2,201.14
18282,7,2,178.05
18283,3,22,2664.9
